Year,team,conference,total.games,total.wins,total.losses,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownConversions,thirdDowns,totalYards,turnovers,sacks,tacklesForLoss,division,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
2012,South Carolina,SEC,13,11,2,259.0,10.0,17.0,11.0,9.0,13.0,2.0,246.0,9.0,0.0,563.0,27.0,3095.0,365.0,225.0,15.0,29.0,63.0,526.0,23591.0,2.0,427.0,31.0,491.0,19.0,1800.0,75.0,176.0,4895.0,20.0,,,East,0,8,6,2,0,7,7,0,0,5,3,2,0
2012,South Florida,Big East,12,3,9,251.0,5.0,10.0,13.0,7.0,12.0,0.0,29.0,15.0,0.0,624.0,38.0,2589.0,409.0,225.0,2.0,14.0,77.0,678.0,20482.0,0.0,133.0,20.0,426.0,14.0,1776.0,77.0,176.0,4365.0,28.0,,,,0,7,1,6,0,6,2,4,0,6,1,5,0
2012,Southern Mississippi,Conference USA,12,0,12,215.0,7.0,16.0,15.0,7.0,12.0,2.0,77.0,13.0,1.0,1128.0,53.0,2019.0,313.0,151.0,5.0,9.0,57.0,477.0,20198.0,0.0,40.0,8.0,479.0,17.0,1855.0,61.0,170.0,3874.0,28.0,,,East,0,8,0,8,0,6,0,6,0,6,0,6,0
2012,Stanford,Pac-12,14,12,2,266.0,7.0,13.0,8.0,12.0,14.0,4.0,359.0,10.0,0.0,739.0,32.0,2802.0,399.0,240.0,15.0,19.0,84.0,710.0,26459.0,1.0,299.0,26.0,549.0,23.0,2440.0,75.0,197.0,5242.0,18.0,,,North,0,10,9,1,0,7,7,0,0,6,4,2,0
2012,Syracuse,Big East,13,8,5,328.0,12.0,19.0,12.0,11.0,13.0,1.0,106.0,10.0,0.0,735.0,40.0,3757.0,473.0,295.0,9.0,26.0,100.0,863.0,22849.0,0.0,119.0,30.0,555.0,21.0,2427.0,105.0,213.0,6184.0,22.0,,,,0,7,5,2,0,5,4,1,0,6,3,3,0
2012,TCU,Big 12,13,7,6,245.0,10.0,20.0,17.0,11.0,13.0,2.0,276.0,12.0,0.0,807.0,35.0,3075.0,402.0,237.0,21.0,26.0,89.0,819.0,27069.0,1.0,322.0,27.0,512.0,13.0,1977.0,64.0,191.0,5052.0,29.0,,,,0,9,4,5,0,6,2,4,0,6,5,1,0
2012,Temple,Big East,11,4,7,181.0,5.0,16.0,13.0,13.0,11.0,1.0,71.0,6.0,1.0,1126.0,47.0,1329.0,221.0,116.0,4.0,10.0,59.0,509.0,20234.0,0.0,271.0,27.0,468.0,21.0,2213.0,57.0,152.0,3542.0,19.0,,,,0,7,2,5,0,6,2,4,0,5,2,3,0
2012,Tennessee,SEC,12,5,7,289.0,9.0,19.0,8.0,4.0,12.0,1.0,113.0,14.0,1.0,1046.0,52.0,3787.0,477.0,285.0,12.0,35.0,82.0,630.0,19175.0,1.0,261.0,22.0,413.0,18.0,1924.0,62.0,166.0,5711.0,22.0,,,East,0,8,1,7,0,7,4,3,0,4,0,4,0
2012,Texas,Big 12,13,9,4,281.0,13.0,23.0,5.0,6.0,13.0,2.0,107.0,11.0,1.0,996.0,44.0,3421.0,399.0,268.0,15.0,25.0,67.0,555.0,24164.0,0.0,123.0,14.0,492.0,33.0,2229.0,87.0,179.0,5650.0,16.0,,,,0,9,5,4,0,6,4,2,0,5,4,1,0
2012,Texas A&M,SEC,13,11,2,357.0,7.0,12.0,11.0,4.0,13.0,2.0,196.0,10.0,0.0,697.0,32.0,4114.0,492.0,329.0,12.0,28.0,80.0,735.0,22693.0,1.0,452.0,35.0,533.0,46.0,3147.0,106.0,194.0,7261.0,21.0,,,West,0,8,6,2,0,6,4,2,0,6,6,0,0
2012,Texas State,Western Athletic,12,4,8,233.0,8.0,22.0,8.0,12.0,12.0,0.0,92.0,8.0,0.0,1356.0,54.0,2405.0,361.0,217.0,14.0,17.0,87.0,791.0,21352.0,1.0,363.0,18.0,413.0,24.0,2122.0,62.0,159.0,4527.0,16.0,,,,0,6,2,4,0,6,3,3,0,6,1,5,0
2012,Texas Tech,Big 12,13,8,5,350.0,10.0,16.0,8.0,3.0,13.0,1.0,200.0,16.0,2.0,812.0,35.0,4627.0,594.0,418.0,8.0,44.0,100.0,981.0,23467.0,0.0,176.0,17.0,399.0,15.0,1819.0,85.0,174.0,6446.0,24.0,,,,0,9,4,5,0,6,4,2,0,5,3,2,0
2012,Toledo,Mid-American,13,9,4,293.0,8.0,17.0,9.0,10.0,13.0,4.0,394.0,11.0,3.0,1170.0,53.0,3268.0,442.0,272.0,17.0,19.0,89.0,884.0,24863.0,1.0,226.0,22.0,521.0,21.0,2512.0,82.0,193.0,5780.0,20.0,,,West,0,8,6,2,0,6,5,1,0,6,4,2,0
2012,Troy,Sun Belt,12,5,7,308.0,6.0,14.0,15.0,14.0,12.0,1.0,123.0,12.0,0.0,721.0,39.0,3978.0,509.0,337.0,6.0,22.0,92.0,811.0,21979.0,0.0,141.0,18.0,457.0,22.0,2007.0,94.0,193.0,5985.0,27.0,,,,0,8,3,5,0,6,2,4,0,6,3,3,0
2012,Tulane,Conference USA,12,2,10,214.0,5.0,18.0,13.0,9.0,12.0,1.0,321.0,20.0,0.0,847.0,44.0,3359.0,536.0,310.0,15.0,23.0,76.0,647.0,21994.0,0.0,144.0,13.0,280.0,3.0,479.0,71.0,184.0,3838.0,33.0,,,West,0,8,2,6,0,7,2,5,0,5,0,5,0
2012,Tulsa,Conference USA,14,11,3,324.0,21.0,37.0,11.0,15.0,14.0,1.0,67.0,13.0,1.0,959.0,36.0,2960.0,471.0,248.0,12.0,19.0,63.0,586.0,25677.0,1.0,247.0,30.0,689.0,41.0,3440.0,91.0,237.0,6400.0,24.0,,,West,0,9,8,1,0,7,7,0,0,6,3,3,0
2012,UAB,Conference USA,12,3,9,269.0,10.0,28.0,14.0,12.0,12.0,1.0,71.0,13.0,0.0,687.0,33.0,3681.0,479.0,279.0,6.0,21.0,86.0,746.0,22622.0,2.0,261.0,27.0,416.0,19.0,1323.0,70.0,177.0,5004.0,27.0,,,East,0,8,2,6,0,6,2,4,0,6,1,5,0
2012,UCF,Conference USA,14,10,4,301.0,9.0,15.0,8.0,16.0,14.0,2.0,246.0,7.0,3.0,943.0,38.0,3158.0,412.0,257.0,11.0,28.0,60.0,507.0,26636.0,0.0,266.0,25.0,527.0,33.0,2545.0,91.0,186.0,5703.0,15.0,,,East,0,9,7,2,0,6,5,1,0,7,4,3,0
2012,UCLA,Pac-12,14,9,5,329.0,11.0,22.0,14.0,17.0,14.0,0.0,129.0,11.0,0.0,967.0,46.0,3837.0,497.0,325.0,15.0,29.0,130.0,1253.0,26095.0,0.0,302.0,34.0,599.0,29.0,2671.0,83.0,218.0,6508.0,25.0,,,South,0,10,6,4,0,7,5,2,0,6,4,2,0
2012,UMass,Mid-American,12,1,11,206.0,14.0,32.0,9.0,6.0,12.0,1.0,210.0,19.0,0.0,1133.0,57.0,2240.0,444.0,237.0,13.0,9.0,81.0,666.0,21135.0,0.0,154.0,23.0,410.0,8.0,1099.0,74.0,205.0,3339.0,28.0,,,East,0,8,1,7,0,5,0,5,0,7,1,6,0
2012,UNLV,Mountain West,13,2,11,252.0,10.0,26.0,6.0,8.0,13.0,0.0,97.0,17.0,0.0,1077.0,56.0,2845.0,468.0,250.0,9.0,18.0,67.0,678.0,22602.0,0.0,103.0,17.0,452.0,16.0,1938.0,82.0,200.0,4783.0,23.0,,,,0,8,2,6,0,7,2,5,0,6,0,6,0
2012,USC,Pac-12,13,7,6,280.0,13.0,27.0,14.0,13.0,13.0,2.0,256.0,20.0,1.0,976.0,37.0,3670.0,461.0,284.0,19.0,39.0,100.0,808.0,23221.0,1.0,158.0,27.0,392.0,12.0,1958.0,52.0,152.0,5628.0,34.0,,,South,0,9,5,4,0,6,4,2,0,5,2,3,0
2012,UT San Antonio,Western Athletic,12,8,4,233.0,5.0,13.0,8.0,14.0,12.0,1.0,112.0,7.0,0.0,810.0,45.0,2772.0,368.0,221.0,13.0,23.0,93.0,898.0,22778.0,1.0,281.0,18.0,430.0,21.0,1911.0,73.0,163.0,4683.0,15.0,,,,0,6,3,3,0,6,4,2,0,6,4,2,0
2012,UTEP,Conference USA,12,3,9,232.0,8.0,21.0,10.0,12.0,12.0,0.0,20.0,13.0,2.0,1096.0,47.0,2688.0,376.0,198.0,7.0,16.0,58.0,501.0,21093.0,1.0,191.0,20.0,455.0,13.0,1782.0,62.0,174.0,4470.0,23.0,,,West,0,8,2,6,0,6,2,4,0,6,1,5,0
2012,Utah,Pac-12,12,5,7,213.0,13.0,26.0,9.0,14.0,12.0,1.0,96.0,9.0,4.0,803.0,31.0,2288.0,351.0,220.0,8.0,16.0,83.0,740.0,23877.0,0.0,150.0,31.0,446.0,17.0,1605.0,57.0,170.0,3893.0,18.0,,,South,0,9,3,6,0,6,4,2,0,6,1,5,0
2012,Utah State,Western Athletic,13,11,2,271.0,5.0,10.0,11.0,6.0,13.0,1.0,191.0,10.0,0.0,816.0,37.0,3445.0,420.0,285.0,14.0,27.0,90.0,936.0,21738.0,1.0,308.0,32.0,473.0,30.0,2653.0,82.0,181.0,6098.0,21.0,,,,0,6,6,0,0,6,6,0,0,6,4,2,0
2012,Vanderbilt,SEC,13,9,4,241.0,17.0,30.0,13.0,7.0,13.0,2.0,320.0,5.0,0.0,874.0,41.0,2774.0,350.0,207.0,11.0,17.0,77.0,584.0,23419.0,3.0,373.0,36.0,524.0,25.0,2162.0,63.0,188.0,4936.0,18.0,,,East,0,8,5,3,0,6,4,2,0,6,4,2,0
2012,Virginia,ACC,12,4,8,228.0,15.0,27.0,11.0,8.0,12.0,0.0,77.0,15.0,0.0,1152.0,55.0,3216.0,474.0,276.0,4.0,23.0,82.0,706.0,23830.0,0.0,89.0,23.0,417.0,10.0,1542.0,70.0,192.0,4758.0,26.0,,,Coastal,0,8,2,6,0,7,3,4,0,5,1,4,0
2012,Virginia Tech,ACC,13,7,6,250.0,7.0,20.0,8.0,8.0,13.0,0.0,100.0,17.0,1.0,1082.0,45.0,3002.0,437.0,224.0,13.0,18.0,78.0,663.0,23548.0,1.0,383.0,36.0,507.0,18.0,1896.0,81.0,212.0,4898.0,25.0,,,Coastal,0,8,4,4,0,6,5,1,0,5,1,4,0
2012,Wake Forest,ACC,12,5,7,188.0,10.0,21.0,8.0,12.0,12.0,1.0,45.0,7.0,0.0,644.0,39.0,2410.0,427.0,239.0,11.0,13.0,53.0,461.0,21660.0,0.0,156.0,16.0,402.0,15.0,1206.0,63.0,198.0,3616.0,15.0,,,Atlantic,0,8,3,5,0,7,4,3,0,5,1,4,0
2012,Washington,Pac-12,13,7,6,248.0,10.0,24.0,14.0,16.0,13.0,1.0,204.0,14.0,0.0,909.0,43.0,2767.0,438.0,266.0,17.0,19.0,108.0,969.0,25060.0,0.0,135.0,22.0,466.0,19.0,1851.0,67.0,188.0,4618.0,28.0,,,North,0,9,5,4,0,6,5,1,0,6,2,4,0
2012,Washington State,Pac-12,12,3,9,250.0,12.0,27.0,9.0,6.0,12.0,0.0,202.0,21.0,0.0,942.0,43.0,3965.0,624.0,363.0,15.0,23.0,86.0,789.0,19905.0,0.0,89.0,13.0,252.0,6.0,349.0,59.0,186.0,4314.0,30.0,,,North,0,9,1,8,0,6,2,4,0,6,1,5,0
2012,West Virginia,Big 12,13,7,6,330.0,17.0,34.0,6.0,10.0,13.0,0.0,123.0,7.0,1.0,1118.0,57.0,4292.0,537.0,378.0,10.0,44.0,72.0,665.0,22274.0,1.0,165.0,15.0,461.0,21.0,2234.0,80.0,182.0,6526.0,13.0,,,,0,9,4,5,0,7,4,3,0,4,2,2,0
2012,Western Kentucky,Sun Belt,13,7,6,264.0,7.0,18.0,12.0,10.0,13.0,1.0,141.0,12.0,0.0,1083.0,48.0,2667.0,335.0,213.0,13.0,24.0,80.0,765.0,25239.0,1.0,234.0,22.0,506.0,21.0,2318.0,80.0,166.0,4985.0,24.0,,,,0,8,4,4,0,6,3,3,0,6,4,2,0
2012,Western Michigan,Mid-American,12,4,8,284.0,6.0,12.0,10.0,9.0,12.0,0.0,8.0,21.0,0.0,1033.0,53.0,3477.0,511.0,304.0,8.0,28.0,76.0,611.0,20996.0,0.0,190.0,17.0,404.0,17.0,1794.0,84.0,182.0,5271.0,31.0,,,West,0,8,2,6,0,6,3,3,0,6,1,5,0
2012,Wisconsin,Big Ten,14,8,6,267.0,9.0,18.0,6.0,7.0,14.0,1.0,180.0,6.0,0.0,489.0,23.0,2197.0,291.0,170.0,8.0,15.0,53.0,506.0,27517.0,1.0,212.0,26.0,635.0,38.0,3309.0,69.0,194.0,5506.0,12.0,,,Leaders,0,9,5,4,0,7,5,2,0,5,2,3,0
2012,Wyoming,Mountain West,12,4,8,248.0,12.0,20.0,5.0,14.0,12.0,1.0,264.0,8.0,0.0,541.0,30.0,3180.0,411.0,249.0,6.0,29.0,54.0,507.0,20293.0,0.0,188.0,14.0,441.0,13.0,1492.0,75.0,179.0,4672.0,13.0,,,,0,8,3,5,0,6,1,5,0,6,3,3,0
2013,Air Force,Mountain West,12,2,10,230.0,16.0,27.0,9.0,5.0,12.0,0.0,38.0,4.0,0.0,657.0,29.0,1259.0,174.0,93.0,4.0,8.0,53.0,428.0,20284.0,0.0,23.0,7.0,637.0,30.0,3152.0,76.0,172.0,4411.0,13.0,,,Mountain,0,8,0,8,0,7,2,5,0,5,0,5,0
2013,Akron,Mid-American,12,5,7,227.0,7.0,18.0,11.0,6.0,12.0,1.0,132.0,10.0,0.0,817.0,44.0,2633.0,419.0,234.0,13.0,18.0,78.0,642.0,21001.0,0.0,72.0,22.0,418.0,12.0,1471.0,72.0,183.0,4104.0,21.0,,,East,0,8,4,4,0,6,3,3,0,6,2,4,0
2013,Alabama,SEC,13,11,2,302.0,7.0,12.0,10.0,8.0,13.0,3.0,253.0,7.0,1.0,736.0,30.0,3230.0,365.0,244.0,11.0,30.0,63.0,520.0,24923.0,3.0,413.0,30.0,461.0,28.0,2673.0,70.0,147.0,5903.0,17.0,,,West,0,8,7,1,0,7,7,0,0,4,3,1,0
2013,Arizona,Pac-12,13,8,5,311.0,12.0,30.0,11.0,4.0,13.0,5.0,303.0,7.0,0.0,676.0,34.0,2516.0,383.0,233.0,18.0,16.0,52.0,478.0,22295.0,0.0,166.0,27.0,647.0,36.0,3444.0,100.0,212.0,5960.0,18.0,,,South,0,9,4,5,0,6,4,2,0,6,3,3,0
2013,Arizona State,Pac-12,14,10,4,340.0,15.0,25.0,6.0,12.0,14.0,5.0,345.0,12.0,0.0,970.0,45.0,3723.0,494.0,309.0,21.0,28.0,56.0,439.0,25435.0,0.0,206.0,37.0,608.0,36.0,2679.0,84.0,215.0,6402.0,18.0,,,South,0,10,8,2,0,8,7,1,0,4,3,1,0
2013,Arkansas,SEC,12,3,9,222.0,7.0,15.0,12.0,6.0,12.0,1.0,62.0,11.0,0.0,740.0,36.0,1782.0,301.0,150.0,8.0,15.0,49.0,461.0,21897.0,0.0,67.0,9.0,474.0,14.0,2504.0,65.0,156.0,4286.0,23.0,,,West,0,8,0,8,0,7,3,4,0,5,0,5,0
2013,Arkansas State,Sun Belt,13,8,5,275.0,6.0,21.0,7.0,11.0,13.0,0.0,117.0,7.0,1.0,957.0,40.0,2627.0,368.0,255.0,9.0,14.0,94.0,783.0,23927.0,1.0,184.0,22.0,579.0,31.0,2674.0,86.0,194.0,5301.0,14.0,,,,0,7,5,2,0,6,5,1,0,6,2,4,0
2013,Army,FBS Independents,12,3,9,251.0,13.0,26.0,13.0,10.0,12.0,0.0,0.0,4.0,0.0,611.0,40.0,931.0,154.0,75.0,7.0,4.0,45.0,390.0,22828.0,0.0,47.0,14.0,693.0,34.0,3717.0,72.0,168.0,4648.0,17.0,,,,0,0,0,0,0,5,2,3,0,5,0,5,0
2013,Auburn,SEC,14,12,2,334.0,8.0,15.0,11.0,6.0,14.0,1.0,112.0,8.0,2.0,936.0,40.0,2422.0,285.0,173.0,13.0,20.0,70.0,569.0,25369.0,1.0,377.0,35.0,729.0,48.0,4596.0,87.0,187.0,7018.0,19.0,,,West,0,9,8,1,0,8,8,0,0,4,3,1,0
2013,BYU,FBS Independents,13,8,5,325.0,11.0,21.0,7.0,10.0,13.0,3.0,143.0,14.0,0.0,1088.0,44.0,2942.0,447.0,237.0,13.0,19.0,102.0,863.0,22614.0,1.0,335.0,38.0,664.0,24.0,3475.0,87.0,231.0,6417.0,21.0,,,,0,0,0,0,0,6,5,1,0,6,3,3,0
2013,Ball State,Mid-American,13,10,3,329.0,5.0,14.0,11.0,17.0,13.0,0.0,130.0,8.0,0.0,905.0,44.0,4214.0,509.0,322.0,13.0,35.0,49.0,404.0,22381.0,0.0,84.0,10.0,451.0,28.0,1988.0,76.0,170.0,6202.0,19.0,,,West,0,8,7,1,0,6,6,0,0,6,4,2,0
2013,Baylor,Big 12,13,11,2,371.0,13.0,25.0,10.0,10.0,13.0,5.0,441.0,6.0,1.0,1056.0,49.0,4668.0,448.0,277.0,19.0,35.0,120.0,1070.0,21404.0,2.0,250.0,29.0,626.0,47.0,3376.0,95.0,202.0,8044.0,16.0,,,,0,9,8,1,0,7,7,0,0,4,3,1,0
2013,Boise State,Mountain West,13,8,5,326.0,12.0,23.0,13.0,11.0,13.0,1.0,134.0,11.0,1.0,1137.0,47.0,3610.0,466.0,329.0,16.0,28.0,54.0,489.0,22047.0,0.0,361.0,23.0,563.0,33.0,2578.0,95.0,201.0,6188.0,24.0,,,Mountain,0,8,6,2,0,6,6,0,0,6,2,4,0
2013,Boston College,ACC,13,7,6,211.0,5.0,9.0,9.0,11.0,13.0,1.0,163.0,8.0,1.0,946.0,47.0,2012.0,269.0,165.0,9.0,17.0,47.0,399.0,22899.0,0.0,194.0,20.0,523.0,24.0,2762.0,61.0,177.0,4774.0,17.0,,,Atlantic,0,8,4,4,0,6,5,1,0,6,2,4,0
2013,Bowling Green,Mid-American,14,10,4,323.0,10.0,22.0,4.0,13.0,14.0,0.0,200.0,7.0,1.0,605.0,25.0,3725.0,404.0,255.0,8.0,27.0,72.0,633.0,28511.0,2.0,215.0,16.0,578.0,30.0,2706.0,81.0,177.0,6431.0,11.0,,,East,0,9,8,1,0,6,5,1,0,6,4,2,0
2013,Buffalo,Mid-American,13,8,5,276.0,8.0,17.0,7.0,15.0,13.0,3.0,222.0,8.0,1.0,1036.0,48.0,2955.0,427.0,243.0,15.0,25.0,77.0,798.0,24520.0,0.0,60.0,10.0,538.0,21.0,2176.0,81.0,203.0,5131.0,15.0,,,East,0,8,6,2,0,6,5,1,0,6,3,3,0
2013,California,Pac-12,12,1,11,292.0,16.0,38.0,14.0,8.0,12.0,0.0,0.0,14.0,0.0,1408.0,71.0,3977.0,622.0,368.0,5.0,22.0,85.0,811.0,20825.0,0.0,57.0,22.0,424.0,10.0,1466.0,72.0,214.0,5443.0,28.0,,,North,0,9,0,9,0,7,1,6,0,5,0,5,0
2013,Central Michigan,Mid-American,12,6,6,208.0,3.0,10.0,10.0,8.0,12.0,3.0,296.0,17.0,1.0,999.0,43.0,2500.0,346.0,192.0,14.0,15.0,52.0,500.0,21755.0,0.0,118.0,18.0,410.0,16.0,1593.0,66.0,154.0,4093.0,27.0,,,West,0,8,5,3,0,5,3,2,0,7,3,4,0
2013,Cincinnati,American Athletic,13,9,4,315.0,9.0,19.0,11.0,8.0,13.0,1.0,249.0,17.0,0.0,711.0,33.0,3947.0,469.0,311.0,13.0,28.0,80.0,752.0,24958.0,0.0,162.0,30.0,516.0,28.0,2190.0,92.0,190.0,6137.0,28.0,,,,0,8,6,2,0,6,5,1,0,6,4,2,0
2013,Clemson,ACC,13,11,2,327.0,15.0,26.0,12.0,12.0,13.0,2.0,264.0,12.0,0.0,545.0,29.0,4330.0,493.0,341.0,18.0,39.0,73.0,650.0,23374.0,0.0,252.0,27.0,544.0,26.0,2270.0,88.0,197.0,6600.0,24.0,,,Atlantic,0,8,7,1,0,7,6,1,0,5,4,1,0
2013,Colorado,Pac-12,12,4,8,233.0,4.0,14.0,9.0,11.0,12.0,2.0,202.0,15.0,1.0,1085.0,49.0,2989.0,411.0,235.0,10.0,21.0,52.0,461.0,20642.0,0.0,45.0,10.0,421.0,10.0,1450.0,58.0,172.0,4439.0,24.0,,,South,0,9,1,8,0,6,3,3,0,5,0,5,0
2013,Colorado State,Mountain West,14,8,6,321.0,15.0,25.0,9.0,12.0,14.0,0.0,26.0,11.0,0.0,976.0,41.0,3730.0,480.0,298.0,10.0,24.0,76.0,676.0,25820.0,1.0,279.0,21.0,571.0,37.0,2861.0,92.0,213.0,6591.0,20.0,,,Mountain,0,8,5,3,0,6,4,2,0,6,3,3,0
2013,Connecticut,American Athletic,12,3,9,217.0,11.0,20.0,7.0,11.0,12.0,1.0,124.0,18.0,0.0,747.0,40.0,2810.0,439.0,241.0,13.0,16.0,56.0,493.0,22338.0,0.0,62.0,20.0,388.0,12.0,1013.0,63.0,184.0,3823.0,25.0,,,,0,8,3,5,0,7,2,5,0,5,1,4,0
2013,Duke,ACC,14,10,4,298.0,16.0,23.0,6.0,8.0,14.0,2.0,216.0,19.0,2.0,890.0,37.0,3474.0,472.0,298.0,18.0,26.0,64.0,570.0,24884.0,2.0,423.0,30.0,544.0,28.0,2492.0,79.0,200.0,5966.0,25.0,,,Coastal,0,9,6,3,0,7,5,2,0,5,5,0,0
2013,East Carolina,Conference USA,13,10,3,346.0,12.0,17.0,6.0,6.0,13.0,2.0,298.0,10.0,0.0,703.0,28.0,4265.0,565.0,397.0,18.0,35.0,69.0,584.0,22853.0,0.0,308.0,31.0,463.0,30.0,1821.0,100.0,196.0,6086.0,16.0,,,East,0,8,6,2,0,6,5,1,0,6,4,2,0
2013,Eastern Michigan,Mid-American,12,2,10,222.0,12.0,21.0,9.0,4.0,12.0,1.0,66.0,14.0,1.0,1288.0,69.0,2137.0,336.0,178.0,7.0,14.0,64.0,511.0,21569.0,0.0,59.0,8.0,445.0,13.0,1896.0,55.0,162.0,4033.0,23.0,,,West,0,8,1,7,0,5,2,3,0,7,0,7,0
2013,Florida,SEC,12,4,8,213.0,11.0,19.0,11.0,8.0,12.0,1.0,172.0,9.0,1.0,844.0,34.0,2051.0,311.0,199.0,10.0,11.0,89.0,711.0,24329.0,0.0,228.0,24.0,482.0,14.0,1749.0,67.0,172.0,3800.0,20.0,,,East,0,8,3,5,0,6,3,3,0,5,1,4,0
2013,Florida Atlantic,Conference USA,12,6,6,233.0,8.0,15.0,11.0,6.0,12.0,2.0,220.0,11.0,0.0,537.0,25.0,2375.0,353.0,196.0,13.0,16.0,57.0,486.0,23006.0,1.0,204.0,34.0,499.0,21.0,2190.0,74.0,185.0,4565.0,22.0,,,East,0,8,4,4,0,5,3,2,0,7,3,4,0
2013,Florida International,Conference USA,12,1,11,156.0,10.0,23.0,10.0,7.0,12.0,0.0,48.0,10.0,0.0,693.0,33.0,1713.0,293.0,153.0,7.0,8.0,58.0,509.0,22776.0,0.0,153.0,17.0,445.0,5.0,915.0,39.0,173.0,2628.0,20.0,,,East,0,8,1,7,0,6,0,6,0,6,1,5,0
2013,Florida State,ACC,14,14,0,357.0,3.0,4.0,5.0,9.0,14.0,5.0,529.0,13.0,2.0,873.0,32.0,4423.0,442.0,288.0,26.0,42.0,79.0,694.0,24612.0,0.0,340.0,37.0,505.0,42.0,2844.0,82.0,157.0,7267.0,18.0,,,Atlantic,0,9,9,0,0,7,7,0,0,5,5,0,0
2013,Fresno State,Mountain West,13,11,2,369.0,21.0,32.0,11.0,9.0,13.0,2.0,223.0,10.0,0.0,1048.0,55.0,5133.0,675.0,460.0,14.0,50.0,68.0,660.0,21501.0,2.0,278.0,24.0,413.0,21.0,1967.0,83.0,197.0,7100.0,21.0,,,West,0,9,8,1,0,7,7,0,0,5,4,1,0
2013,Georgia,SEC,13,8,5,324.0,13.0,22.0,10.0,8.0,13.0,1.0,78.0,12.0,0.0,465.0,26.0,4085.0,459.0,293.0,7.0,31.0,83.0,617.0,24082.0,0.0,73.0,25.0,486.0,26.0,2209.0,69.0,166.0,6294.0,22.0,,,East,0,8,5,3,0,6,5,1,0,5,2,3,0
2013,Georgia State,Sun Belt,12,0,12,208.0,9.0,20.0,11.0,10.0,12.0,0.0,16.0,12.0,0.0,1160.0,58.0,3036.0,430.0,218.0,6.0,18.0,77.0,569.0,20153.0,1.0,142.0,17.0,364.0,9.0,1227.0,60.0,181.0,4263.0,23.0,,,,0,7,0,7,0,7,0,7,0,5,0,5,0
2013,Georgia Tech,ACC,13,7,6,283.0,8.0,18.0,11.0,6.0,13.0,2.0,255.0,13.0,0.0,881.0,40.0,1695.0,203.0,92.0,14.0,12.0,63.0,529.0,25854.0,0.0,160.0,19.0,713.0,46.0,3891.0,90.0,175.0,5586.0,24.0,,,Coastal,0,8,5,3,0,7,5,2,0,5,2,3,0
2013,Hawai'i,Mountain West,12,1,11,261.0,12.0,27.0,12.0,15.0,12.0,1.0,85.0,22.0,0.0,1111.0,52.0,3617.0,519.0,296.0,9.0,31.0,88.0,777.0,19039.0,0.0,186.0,25.0,428.0,12.0,1375.0,64.0,198.0,4992.0,34.0,,,West,0,8,0,8,0,6,1,5,0,6,0,6,0
2013,Houston,American Athletic,13,8,5,282.0,4.0,17.0,8.0,18.0,13.0,2.0,305.0,10.0,1.0,1187.0,47.0,3647.0,518.0,299.0,25.0,30.0,98.0,881.0,20556.0,0.0,73.0,21.0,435.0,19.0,1807.0,68.0,191.0,5454.0,18.0,,,,0,8,5,3,0,6,4,2,0,5,3,2,0
2013,Idaho,FBS Independents,12,1,11,231.0,15.0,35.0,14.0,9.0,12.0,0.0,67.0,13.0,0.0,991.0,48.0,2770.0,424.0,224.0,10.0,15.0,77.0,608.0,23582.0,0.0,131.0,28.0,501.0,12.0,1650.0,69.0,209.0,4420.0,27.0,,,,0,0,0,0,0,5,1,4,0,7,0,7,0
2013,Illinois,Big Ten,12,4,8,288.0,5.0,15.0,7.0,8.0,12.0,0.0,22.0,14.0,1.0,1015.0,52.0,3452.0,455.0,302.0,3.0,23.0,70.0,563.0,20963.0,1.0,272.0,22.0,411.0,20.0,1668.0,81.0,170.0,5120.0,21.0,,,Leaders,0,8,1,7,0,8,3,5,0,4,1,3,0
2013,Indiana,Big Ten,12,5,7,300.0,12.0,24.0,6.0,10.0,12.0,0.0,55.0,14.0,0.0,1052.0,50.0,3680.0,470.0,279.0,7.0,36.0,62.0,515.0,18507.0,1.0,130.0,11.0,458.0,25.0,2422.0,86.0,184.0,6102.0,20.0,,,Leaders,0,8,3,5,0,8,5,3,0,4,0,4,0
2013,Iowa,Big Ten,13,8,5,256.0,5.0,17.0,7.0,8.0,13.0,2.0,174.0,15.0,0.0,857.0,39.0,2562.0,375.0,213.0,13.0,19.0,52.0,425.0,24160.0,2.0,337.0,25.0,557.0,18.0,2339.0,88.0,202.0,4901.0,22.0,,,Legends,0,8,5,3,0,7,4,3,0,5,4,1,0
2013,Iowa State,Big 12,12,3,9,227.0,13.0,19.0,8.0,13.0,12.0,0.0,18.0,14.0,2.0,1085.0,50.0,2630.0,415.0,232.0,8.0,19.0,66.0,564.0,22777.0,0.0,178.0,20.0,488.0,16.0,1726.0,70.0,203.0,4356.0,22.0,,,,0,9,2,7,0,6,1,5,0,6,2,4,0
